ocean,name,date,time,rating,lat,long,wind_speed,pressure
AL101989,          GABRIELLE,19890907,1800, HU,30.5,59.8,95,951
AL101989,          GABRIELLE,19890908,0, HU,32.1,59.6,95,951
AL101989,          GABRIELLE,19890908,600, HU,33.7,59.6,90,955
AL101989,          GABRIELLE,19890908,1200, HU,35.1,59.6,85,961
AL101989,          GABRIELLE,19890908,1800, HU,36.4,59.7,80,970
AL101989,          GABRIELLE,19890909,0, HU,37.2,59.8,75,979
AL101989,          GABRIELLE,19890909,600, HU,38,59.9,70,987
AL101989,          GABRIELLE,19890909,1200, HU,38.5,60,65,988
AL101989,          GABRIELLE,19890909,1800, HU,38.9,60.1,65,990
AL101989,          GABRIELLE,19890910,0, HU,39.1,60.3,65,990
AL101989,          GABRIELLE,19890910,600, TS,39.1,60.4,60,994
AL101989,          GABRIELLE,19890910,1200, TS,39.1,60.6,60,996
AL101989,          GABRIELLE,19890910,1800, TS,39.1,61.1,55,998
AL101989,          GABRIELLE,19890911,0, TS,39.1,61.6,50,1000
AL101989,          GABRIELLE,19890911,600, TS,39,62,45,1002
AL101989,          GABRIELLE,19890911,1200, TS,39.4,62,40,1003
AL101989,          GABRIELLE,19890911,1800, TS,39.9,61.3,35,1005
AL101989,          GABRIELLE,19890912,0, TS,40.2,60.6,35,1005
AL101989,          GABRIELLE,19890912,600, TS,40.3,59.7,35,1006
AL101989,          GABRIELLE,19890912,1200, TD,40.5,58.7,30,1007
AL101989,          GABRIELLE,19890912,1800, TD,41,57.1,30,1008
AL101989,          GABRIELLE,19890913,0, TD,41.8,55.3,30,1009
AL101989,          GABRIELLE,19890913,600, TD,42.7,53.5,30,1010
AL101989,          GABRIELLE,19890913,1200, TD,43.8,51.5,30,1010
AL111989,               HUGO,19890910,1200, TD,13.2,20,25,1010
AL111989,               HUGO,19890910,1800, TD,13.3,21.8,25,1010
AL111989,               HUGO,19890911,0, TD,13.2,23.7,30,1009
AL111989,               HUGO,19890911,600, TD,13,25.5,30,1007
AL111989,               HUGO,19890911,1200, TD,12.8,27.3,30,1005
AL111989,               HUGO,19890911,1800, TS,12.5,29.2,35,1003
AL111989,               HUGO,19890912,0, TS,12.5,31,40,1002
AL111989,               HUGO,19890912,600, TS,12.5,32.9,45,1000
AL111989,               HUGO,19890912,1200, TS,12.5,34.8,45,998
AL111989,               HUGO,19890912,1800, TS,12.6,36.7,50,996
AL111989,               HUGO,19890913,0, TS,12.6,38.2,55,994
AL111989,               HUGO,19890913,600, TS,12.7,40,55,992
AL111989,               HUGO,19890913,1200, TS,12.8,41.8,60,990
AL111989,               HUGO,19890913,1800, HU,12.8,43.5,65,987
AL111989,               HUGO,19890914,0, HU,12.9,44.9,70,984
AL111989,               HUGO,19890914,600, HU,13,46.3,80,980
AL111989,               HUGO,19890914,1200, HU,13.2,47.8,85,975
AL111989,               HUGO,19890914,1800, HU,13.6,49.1,90,970
AL111989,               HUGO,19890915,0, HU,13.8,50.5,100,962
AL111989,               HUGO,19890915,600, HU,14,51.9,110,957
AL111989,               HUGO,19890915,1200, HU,14.2,53.3,125,940
AL111989,               HUGO,19890915,1800, HU,14.6,54.6,140,918
AL111989,               HUGO,19890916,0, HU,14.8,56.1,135,923
AL111989,               HUGO,19890916,600, HU,15.1,57.3,130,927
AL111989,               HUGO,19890916,1200, HU,15.4,58.4,120,940
AL111989,               HUGO,19890916,1800, HU,15.8,59.4,120,941
AL111989,               HUGO,19890917,0, HU,16.1,60.4,120,941
AL111989,               HUGO,19890917,500, HU,16.3,61.3,120,941
AL111989,               HUGO,19890917,600, HU,16.4,61.5,120,943
AL111989,               HUGO,19890917,1200, HU,16.6,62.5,125,949
AL111989,               HUGO,19890917,1800, HU,16.9,63.5,125,945
AL111989,               HUGO,19890918,0, HU,17.2,64.1,130,934
AL111989,               HUGO,19890918,600, HU,17.7,64.8,120,940
AL111989,               HUGO,19890918,1200, HU,18.2,65.5,110,945
AL111989,               HUGO,19890918,1300, HU,18.3,65.6,110,946
AL111989,               HUGO,19890918,1800, HU,19.1,66.4,105,958
AL111989,               HUGO,19890919,0, HU,19.7,66.8,100,959
AL111989,               HUGO,19890919,600, HU,20.7,67.3,90,962
AL111989,               HUGO,19890919,1200, HU,21.6,68,90,964
AL111989,               HUGO,19890919,1800, HU,22.6,68.6,90,966
AL111989,               HUGO,19890920,0, HU,23.5,69.3,90,957
AL111989,               HUGO,19890920,600, HU,24.4,70.1,90,957
AL111989,               HUGO,19890920,1200, HU,25.2,71,95,958
AL111989,               HUGO,19890920,1800, HU,26.3,72.2,95,953
AL111989,               HUGO,19890921,0, HU,27.2,73.4,100,950
AL111989,               HUGO,19890921,600, HU,28,74.9,100,950
AL111989,               HUGO,19890921,1200, HU,29,76.1,110,948
AL111989,               HUGO,19890921,1800, HU,30.2,77.5,120,944
AL111989,               HUGO,19890922,0, HU,31.7,78.8,120,935
AL111989,               HUGO,19890922,400, HU,32.8,79.8,120,934
AL111989,               HUGO,19890922,600, HU,33.5,80.3,85,952
AL111989,               HUGO,19890922,1200, TS,35.9,81.7,55,975
AL111989,               HUGO,19890922,1800, TS,38.5,81.8,40,987
AL111989,               HUGO,19890923,0, EX,42.2,80.2,35,988
AL111989,               HUGO,19890923,600, EX,46,74.5,40,990
AL111989,               HUGO,19890923,1200, EX,49,69,40,992
AL111989,               HUGO,19890923,1800, EX,51,65,40,993
AL111989,               HUGO,19890924,0, EX,52,62,40,994
AL111989,               HUGO,19890924,600, EX,52.5,60.5,40,993
AL111989,               HUGO,19890924,1200, EX,53,59.5,40,991
AL111989,               HUGO,19890924,1800, EX,53.5,58.5,40,989
AL111989,               HUGO,19890925,0, EX,54,57,40,983
AL111989,               HUGO,19890925,600, EX,56,52,40,979
AL111989,               HUGO,19890925,1200, EX,58,46,40,974
AL121989,               IRIS,19890916,1800, TD,11.3,44,25,1017
AL121989,               IRIS,19890917,0, TD,11.2,46,30,1010
AL121989,               IRIS,19890917,600, TD,11.2,48,30,1009
AL121989,               IRIS,19890917,1200, TD,11.3,50,30,1008
AL121989,               IRIS,19890917,1800, TD,11.5,51.7,30,1007
AL121989,               IRIS,19890918,0, TS,11.9,53.2,35,1005
AL121989,               IRIS,19890918,600, TS,12.6,54.6,35,1004
AL121989,               IRIS,19890918,1200, TS,14,55.5,40,1003
AL121989,               IRIS,19890918,1800, TS,15.6,56.1,45,1002
AL121989,               IRIS,19890919,0, TS,17,56.8,50,1001
AL121989,               IRIS,19890919,600, TS,18.1,57.5,55,1001
AL121989,               IRIS,19890919,1200, TS,19.2,58.2,60,1001
AL121989,               IRIS,19890919,1800, TS,20,59.2,60,1001
AL121989,               IRIS,19890920,0, TS,20.5,60.3,50,1002
AL121989,               IRIS,19890920,600, TS,20.9,61.3,40,1003
AL121989,               IRIS,19890920,1200, TS,21.3,62.2,35,1005
AL121989,               IRIS,19890920,1800, TS,21.7,63.1,35,1007
AL121989,               IRIS,19890921,0, TD,21.9,64.1,30,1008
AL121989,               IRIS,19890921,600, TD,22.2,65.1,30,1010
AL121989,               IRIS,19890921,1200, TD,22.4,66,25,1011
AL121989,               IRIS,19890921,1800, TD,22.5,67,25,1012
AL131989,            UAMED,19891002,0, TD,11.9,43,25,-999
AL131989,            UAMED,19891002,600, TD,12,45.1,25,-999
AL131989,            UAMED,19891002,1200, TD,12.5,46.5,25,-999
AL131989,            UAMED,19891002,1800, TD,13.2,47.6,25,-999
AL131989,            UAMED,19891003,0, TD,14,48.4,30,-999
AL131989,            UAMED,19891003,600, TD,14.9,49.1,30,-999
AL131989,            UAMED,19891003,1200, TD,16,49.9,30,-999
AL131989,            UAMED,19891003,1800, TD,17,50.6,30,-999
AL131989,            UAMED,19891004,0, TD,17.9,50.9,30,-999
AL131989,            UAMED,19891004,600, TD,18.7,51,30,-999
AL131989,            UAMED,19891004,1200, TD,19.5,50.9,30,-999
AL131989,            UAMED,19891004,1800, TD,20.4,50.8,30,-999
AL131989,            UAMED,19891005,0, TD,21.3,50.3,30,-999
AL131989,            UAMED,19891005,600, TD,22.1,49.6,30,-999
AL131989,            UAMED,19891005,1200, TD,22.3,49.4,25,-999
AL141989,              JERRY,19891012,1200, TD,19.4,92.4,25,1009
AL141989,              JERRY,19891012,1800, TD,19.8,92.7,30,1006
AL141989,              JERRY,19891013,0, TS,20.4,93,35,1004
AL141989,              JERRY,19891013,600, TS,21,93.2,40,1001
AL141989,              JERRY,19891013,1200, TS,21.7,93.3,45,997
AL141989,              JERRY,19891013,1800, TS,22.6,93.4,50,995
AL141989,              JERRY,19891014,0, TS,23.5,93.5,55,991
AL141989,              JERRY,19891014,600, TS,24.2,93.3,55,992
AL141989,              JERRY,19891014,1200, TS,24.6,93.1,55,992
AL141989,              JERRY,19891014,1800, TS,25,92.8,55,994
AL141989,              JERRY,19891015,0, TS,25.8,93.1,55,994
AL141989,              JERRY,19891015,600, TS,26.5,93.4,55,994
AL141989,              JERRY,19891015,1200, TS,27.3,94,60,991
AL141989,              JERRY,19891015,1800, HU,28.1,94.6,65,986
AL141989,              JERRY,19891015,2100, HU,28.6,94.8,70,982
AL141989,              JERRY,19891016,0, HU,29.1,95,75,983
AL141989,              JERRY,19891016,30, HU,29.2,95,75,983
AL141989,              JERRY,19891016,600, TS,30.4,94.9,35,991
AL141989,              JERRY,19891016,1200, TD,32,94.5,20,1000
AL141989,              JERRY,19891016,1800, TD,33.8,93.8,15,1009
AL151989,              KARE,19891128,1200, TD,17.1,84,25,1005
AL151989,              KARE,19891128,1800, TD,18,84.8,30,1004
AL151989,              KARE,19891129,0, TD,19,85.1,30,1004
AL151989,              KARE,19891129,600, TD,19.5,85.1,30,1005
AL151989,              KARE,19891129,1200, TD,20,85,30,1005
AL151989,              KARE,19891129,1800, TD,20.4,84.6,30,1005
AL151989,              KARE,19891130,0, TS,20.8,84.2,35,1004
AL151989,              KARE,19891130,600, TS,20.8,83.6,45,1003
AL151989,              KARE,19891130,1200, TS,20.8,83.4,50,1001
AL151989,              KARE,19891130,1800, TS,20.5,83.1,50,1000
AL151989,              KARE,19891201,0, TS,19.9,83.1,45,1001
AL151989,              KARE,19891201,600, TS,19.3,83.2,40,1002
AL151989,              KARE,19891201,1200, TS,19,83.3,35,1003
AL151989,              KARE,19891201,1800, TS,18.5,84,35,1005
AL151989,              KARE,19891202,0, TS,18,84.5,35,1005
AL151989,              KARE,19891202,600, TS,17.8,84.9,35,1005
AL151989,              KARE,19891202,1200, TS,17.5,85.5,35,1006
AL151989,              KARE,19891202,1800, TS,17.5,85.5,35,1007
AL151989,              KARE,19891203,0, TS,17.5,85.5,35,1007
AL151989,              KARE,19891203,600, TS,17.4,85.3,40,1005
AL151989,              KARE,19891203,1200, TS,17.2,85,40,1004
AL151989,              KARE,19891203,1800, TS,17,84.5,40,1001
AL151989,              KARE,19891204,0, TS,16.5,83.9,35,1002
AL151989,              KARE,19891204,600, TD,16.5,83.9,30,1005
AL011990,            UAMED,19900524,1800, TD,18.8,84,25,-999
AL011990,            UAMED,19900525,0, TD,19.7,84,25,-999
AL011990,            UAMED,19900525,600, TD,20.7,83.7,25,-999
AL011990,            UAMED,19900525,1200, TD,21.8,83.3,25,-999
AL011990,            UAMED,19900525,1800, TD,23,82.8,25,-999
AL011990,            UAMED,19900526,0, TD,24,82.2,25,-999
AL011990,            UAMED,19900526,600, TD,24,82.2,25,-999
AL021990,             ARTHUR,19900722,600, TD,8.8,41.9,25,1010
AL021990,             ARTHUR,19900722,1200, TD,8.9,43.2,25,1010
AL021990,             ARTHUR,19900722,1800, TD,9.3,44.6,25,1010
AL021990,             ARTHUR,19900723,0, TD,9.3,46.4,25,1010
AL021990,             ARTHUR,19900723,600, TD,9.2,48.4,25,1010
AL021990,             ARTHUR,19900723,1200, TD,9.2,50.3,25,1010
AL021990,             ARTHUR,19900723,1800, TD,9.4,52.1,25,1009
AL021990,             ARTHUR,19900724,0, TD,9.7,53.7,30,1008
AL021990,             ARTHUR,19900724,600, TD,10.1,55.3,30,1007
AL021990,             ARTHUR,19900724,1200, TS,10.5,56.8,35,1006
AL021990,             ARTHUR,19900724,1800, TS,10.8,58.5,35,1005
AL021990,             ARTHUR,19900725,0, TS,11.1,60,40,1004
AL021990,             ARTHUR,19900725,600, TS,11.7,61.3,45,1003
AL021990,             ARTHUR,19900725,1200, TS,12.4,62.5,50,1001
AL021990,             ARTHUR,19900725,1800, TS,13.1,63.7,60,995
AL021990,             ARTHUR,19900726,0, TS,13.7,65,60,997
AL021990,             ARTHUR,19900726,600, TS,14.2,66.4,50,1000
AL021990,             ARTHUR,19900726,1200, TS,14.8,67.9,45,1002
AL021990,             ARTHUR,19900726,1800, TS,15.6,69.8,40,1007
AL021990,             ARTHUR,19900727,0, TS,16.2,71.8,35,1009
AL021990,             ARTHUR,19900727,600, TD,16.6,73.8,30,1010
AL021990,             ARTHUR,19900727,1200, TD,16.5,75.6,30,1010
AL031990,             BERTHA,19900724,1200, SD,34,75,20,1012
AL031990,             BERTHA,19900724,1800, SD,33.6,73.8,20,1013
AL031990,             BERTHA,19900725,0, SD,33,72.7,20,1013
AL031990,             BERTHA,19900725,600, SD,32.1,71.9,20,1013
AL031990,             BERTHA,19900725,1200, SD,31.2,71.8,20,1012
AL031990,             BERTHA,19900725,1800, SD,30.7,72.2,25,1011
AL031990,             BERTHA,19900726,0, SD,30.5,72.8,25,1010
AL031990,             BERTHA,19900726,600, SD,30.3,73.4,25,1010
AL031990,             BERTHA,19900726,1200, SD,30.1,74,25,1010
AL031990,             BERTHA,19900726,1800, SD,29.8,74.6,25,1010
AL031990,             BERTHA,19900727,0, SD,29.6,75.2,25,1009
AL031990,             BERTHA,19900727,600, TD,29.3,75.6,30,1008
AL031990,             BERTHA,19900727,1200, TD,29.1,75.8,30,1008
AL031990,             BERTHA,19900727,1800, TD,28.8,76,30,1007
AL031990,             BERTHA,19900728,0, TS,28.6,75.8,35,1005
AL031990,             BERTHA,19900728,600, TS,28.8,75.4,40,1003
AL031990,             BERTHA,19900728,1200, TS,29.1,74.8,45,1000
AL031990,             BERTHA,19900728,1800, TS,29.6,74.2,55,995
AL031990,             BERTHA,19900729,0, HU,30.2,73.6,65,990
AL031990,             BERTHA,19900729,600, HU,30.8,73,65,988
AL031990,             BERTHA,19900729,1200, HU,31.3,72.2,65,989
AL031990,             BERTHA,19900729,1800, TS,31.9,71.2,60,990
AL031990,             BERTHA,19900730,0, TS,32.7,70.2,60,989
AL031990,             BERTHA,19900730,600, TS,33.7,69.2,60,987
AL031990,             BERTHA,19900730,1200, HU,34.7,68.3,65,985
AL031990,             BERTHA,19900730,1800, HU,35.7,67.5,65,979
AL031990,             BERTHA,19900731,0, HU,36.6,67,70,974
AL031990,             BERTHA,19900731,600, HU,37.5,66.5,65,975
AL031990,             BERTHA,19900731,1200, HU,38.3,65.9,65,976
AL031990,             BERTHA,19900731,1800, HU,39,65.3,65,977
AL031990,             BERTHA,19900801,0, HU,39.6,64.5,65,977
AL031990,             BERTHA,19900801,600, HU,40.3,63.7,65,977
AL031990,             BERTHA,19900801,1200, HU,41.1,62.7,65,977
AL031990,             BERTHA,19900801,1800, HU,42.4,61.5,65,975
AL031990,             BERTHA,19900802,0, HU,44.2,60.5,70,973
AL031990,             BERTHA,19900802,600, EX,46,60,60,978
AL031990,             BERTHA,19900802,1200, EX,48.4,60,55,982
AL041990,              CESAR,19900731,0, TD,10.1,22.2,25,1014
AL041990,              CESAR,19900731,600, TD,10.4,23.3,25,1013
AL041990,              CESAR,19900731,1200, TD,10.8,24.5,25,1013
AL041990,              CESAR,19900731,1800, TD,11.1,25.6,25,1013
AL041990,              CESAR,19900801,0, TD,11.5,26.9,25,1013
AL041990,              CESAR,19900801,600, TD,12.2,28.3,25,1012
AL041990,              CESAR,19900801,1200, TD,13.4,29.7,30,1012
AL041990,              CESAR,19900801,1800, TD,14.6,31.2,30,1009
AL041990,              CESAR,19900802,0, TS,15.4,32.3,35,1005
AL041990,              CESAR,19900802,600, TS,16.1,33.5,45,1002
AL041990,              CESAR,19900802,1200, TS,16.7,34.7,45,1000
AL041990,              CESAR,19900802,1800, TS,17.4,35.9,45,1000
AL041990,              CESAR,19900803,0, TS,18.1,37.1,45,1000
AL041990,              CESAR,19900803,600, TS,18.8,38.4,45,1000
AL041990,              CESAR,19900803,1200, TS,19.3,39.7,45,1000
AL041990,              CESAR,19900803,1800, TS,19.8,40.8,45,1000
AL041990,              CESAR,19900804,0, TS,20.4,41.9,45,1000
AL041990,              CESAR,19900804,600, TS,21.2,42.8,45,1000
AL041990,              CESAR,19900804,1200, TS,22,43.5,45,1000
AL041990,              CESAR,19900804,1800, TS,22.8,44,45,1000
AL041990,              CESAR,19900805,0, TS,23.6,44.5,45,1000
AL041990,              CESAR,19900805,600, TS,24.4,45.1,45,1000
AL041990,              CESAR,19900805,1200, TS,25.3,45.7,45,1000
AL041990,              CESAR,19900805,1800, TS,26.1,46.3,40,1002
AL041990,              CESAR,19900806,0, TS,26.6,46.7,40,1004
AL041990,              CESAR,19900806,600, TS,26.8,46.8,35,1006
AL041990,              CESAR,19900806,1200, TD,26.9,46.8,30,1009
AL041990,              CESAR,19900806,1800, TD,26.9,46.6,30,1011
AL041990,              CESAR,19900807,0, TD,26.9,46.4,25,1013
AL041990,              CESAR,19900807,600, TD,26.9,46.3,25,1014
AL041990,              CESAR,19900807,1200, TD,26.8,46.3,25,1016
AL051990,              DIAA,19900804,0, TD,13.2,79.5,25,1009
AL051990,              DIAA,19900804,600, TD,13.9,80.8,25,1008
AL051990,              DIAA,19900804,1200, TD,14.8,81.8,25,1007
AL051990,              DIAA,19900804,1800, TD,15.7,82.6,30,1006
AL051990,              DIAA,19900805,0, TS,16.6,83.6,35,1005
AL051990,              DIAA,19900805,600, TS,17.4,84.8,40,1003
AL051990,              DIAA,19900805,1200, TS,18.3,86.3,45,1000
AL051990,              DIAA,19900805,1800, TS,19.1,87.6,55,994
AL051990,              DIAA,19900806,0, TS,19.7,88.7,45,1000
AL051990,              DIAA,19900806,600, TS,20.2,90,45,1000
AL051990,              DIAA,19900806,1200, TS,20.5,91.1,45,1000
AL051990,              DIAA,19900806,1800, TS,20.6,92.3,50,1000
AL051990,              DIAA,19900807,0, TS,20.6,93.6,60,998
AL051990,              DIAA,19900807,600, HU,20.7,94.7,65,990
AL051990,              DIAA,19900807,1200, HU,20.8,95.8,75,986
AL051990,              DIAA,19900807,1800, HU,20.9,96.8,85,980
AL051990,              DIAA,19900807,1900, HU,20.9,97,85,980
AL051990,              DIAA,19900808,0, TS,20.8,98.1,55,1000
AL051990,              DIAA,19900808,600, TS,20.7,99.4,50,1005
AL051990,              DIAA,19900808,1200, TD,20.8,100.8,30,1009
AL051990,              DIAA,19900808,1800, TD,21.1,102.2,25,1010
AL051990,              DIAA,19900809,0, TD,21.6,103.4,25,1010
AL051990,              DIAA,19900809,600, TD,22,104.9,20,1010
AL051990,              DIAA,19900809,1200, TD,22.5,107,20,1010
AL061990,            EDOUARD,19900802,1800, SD,38,23,30,1015
AL061990,            EDOUARD,19900803,0, SD,38.3,23,30,1013
AL061990,            EDOUARD,19900803,600, SD,38.8,23.1,30,1010
AL061990,            EDOUARD,19900803,1200, SS,39.2,23.3,35,1009
AL061990,            EDOUARD,19900803,1800, SS,39.5,23.9,40,1006
